id,title,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,overview,genres,production_companies,original_language,status
38778,Dinner for Schmucks,69000000,86387857,114,2010-07-30,5.724,1880,2.9033,"Rising executive Tim Conrad works for a boss who hosts a monthly dinner in which the guest who brings the biggest buffoon gets a career-boost. Tim plans on not attending until he meets Barry, a man who builds dioramas using stuffed mice. Barry's blundering but good intentions send Tim's life into a downward spiral, threatening a major business deal and possibly scuttling Tim's engagement to his fiancee.",Comedy,Everyman Pictures|Parkes+MacDonald Production,en,Released
38579,Marmaduke,50000000,83761844,88,2010-06-03,5.215,792,3.0757,"When Phil and Debbie Winslow relocate from their native Kansas to the sunny climes of Orange County, their big-hearted, havoc-wreaking Great Dane gets a taste of the dog's life, California-style.",Family|Comedy,Dune Entertainment|Davis Entertainment|Regency Enterprises|20th Century Fox,en,Released
43593,Piranha 3D,24000000,83188165,88,2010-08-20,5.4,2327,4.8708,"Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.",Comedy|Horror,Atmosphere Entertainment MM|Chako Film Company|Dimension Films|Aja / Levasseur Productions,en,Released
37056,Letters to Juliet,30000000,82148538,105,2010-05-13,7.0,2951,3.6233,"An American girl on vacation in Italy finds an unanswered ""letter to Juliet"" -- one of thousands of missives left at the fictional lover's Verona courtyard, which are typically answered by the ""secretaries of Juliet"" -- and she goes on a quest to find the lovers referenced in the letter.",Comedy|Drama|Romance,Summit Entertainment|Applehead Pictures,en,Released
12201,Edge of Darkness,80000000,81126522,117,2010-01-28,6.378,1630,4.019,"As a seasoned homicide detective, Thomas Craven has seen the bleakest side of humanity. But nothing prepares him for the toughest investigation of his life: the search for his only daughter Emma's killer. Now, he is on a personal mission to uncover the disturbing secrets surrounding her murder, including corporate corruption, government collusion and Emma's own mysterious life.",Crime|Drama|Mystery|Thriller,Icon Productions|GK Films|BBC Film|Warner Bros. Pictures,en,Released
40264,Vampires Suck,20000000,80547866,82,2010-08-18,4.375,1352,3.7287,"Becca, an anxious, non-vampire teen is torn between two boys. Before she can choose, Becca must get around her controlling father, who treats her like a child. Meanwhile, Becca's friends contend with their own romantic issues – all of which collide at the prom.",Comedy|Fantasy,Road Rebel|Regency Enterprises|20th Century Fox|Dune Entertainment|3 in the Box,en,Released
22907,Takers,32000000,80205382,107,2010-08-26,6.241,1332,2.5495,"A seasoned team of bank robbers, including Gordon Jennings, John Rahway, A.J., and brothers Jake and Jesse Attica successfully complete their latest heist and lead a life of luxury while planning their next job. When Ghost, a former member of their team, is released from prison he convinces the group to strike an armored car carrying $20 million. As the ""Takers"" carefully plot out their strategy and draw nearer to exacting the grand heist, a reckless police officer inches closer to apprehending the criminals.",Action|Crime|Drama|Thriller,Rainforest Entertainment|Screen Gems|Grand Hustle Films,en,Released
34806,The Back-Up Plan,35000000,77477008,106,2010-04-23,6.1,1451,2.5266,"When Zoe tires of looking for Mr. Right, she decides to have a baby on her own. But on the day she's artificially inseminated, she meets Stan, who seems to be just who she's been searching for all her life. Now, Zoe has to figure out how to make her two life's dreams fit with each other.",Comedy|Romance,Escape Artists|CBS Films,en,Released
33217,Diary of a Wimpy Kid,15000000,76196538,92,2010-03-19,6.261,1707,5.7111,"Greg Heffley is headed for big things, but first he has to survive the scariest, most humiliating experience of any kid’s life – middle school! That won’t be easy, considering he’s surrounded by hairy-freckled morons, wedgie-loving bullies and a moldy slice of cheese with nuclear cooties!",Comedy|Family,Dayday Films|Color Force|Dune Entertainment|Fox 2000 Pictures,en,Released
37735,Easy A,8000000,75026327,93,2010-09-16,6.8,7191,4.6344,"Olive, an average high school student, sees her below-the-radar existence turn around overnight once she decides to use the school's gossip grapevine to advance her social standing. Now her classmates are turning against her and the school board is becoming concerned, including her favorite teacher and the distracted guidance counselor. With the support of her hilariously idiosyncratic parents and a little help from a long-time crush, Olive attempts to take on her notorious new identity and crush the rumor mill once and for all.",Comedy,Screen Gems|Olive Bridge Entertainment,en,Released
38358,The Last Exorcism,1800000,69400000,87,2010-08-27,5.7,1077,2.5679,"After years of performing “exorcisms” and taking believers’ money, Reverend Marcus travels to rural Louisiana with a film crew so he can dispel what he believes is the myth of demonic possession. The dynamic reverend is certain that this will be another routine “exorcism” on a disturbed religious fanatic but instead comes upon the blood-soaked farm of the Sweetzer family and a true evil he would have never thought imaginable.",Horror|Thriller|Mystery,Strike Entertainment|StudioCanal|Arcade Pictures,en,Released
22894,Legion,26000000,67918658,100,2010-01-21,5.897,2761,3.9962,"When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.",Action|Fantasy|Horror,Screen Gems|Bold Films,en,Released
27579,The American,20000000,67900000,104,2010-08-31,5.967,1441,6.1308,"Dispatched to a small Italian town to await further orders, assassin Jack embarks on a double life that may be more relaxing than is good for him.",Crime|Drama|Thriller,Twins Financing|This is that|Focus Features|Greenlit Rights|Smokehouse Pictures,en,Released
43539,The Next Three Days,30000000,67448651,133,2010-11-18,7.082,2995,4.0877,"A married couple's life is turned upside down when the wife is accused of murdering her boss. Her husband John would spend the next few years trying to get her released, but there's no evidence that negates the evidence against her. When the strain of being separated from her husband and son gets to her, John decides to find a way to break her out.",Romance|Drama|Thriller|Crime,Hwy61|Lionsgate|Fidélité Films,en,Released
42684,Skyline,10500000,66984887,92,2010-11-11,5.0,1697,2.0197,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",Science Fiction|Action|Thriller,RAT Entertainment|Rogue Pictures|Hydraulx|Transmission Pictures|Relativity Media|Universal Pictures|IM Global|Trimuse Entertainment Inc.,en,Released
23048,Hot Tub Time Machine,36000000,64780213,101,2010-03-26,6.047,2621,4.0392,"Four pals are stuck in a rut in adulthood: Adam has just been dumped, Lou is a hopeless party animal, Nick is a henpecked husband, and Jacob does nothing but play video games in his basement. But they get a chance to brighten their future by changing their past after a night of heavy drinking in a ski-resort hot tub results in their waking up in 1986.",Science Fiction|Comedy|Adventure,Metro-Goldwyn-Mayer|New Crime Productions|Lakeshore Entertainment|United Artists,en,Released
23172,The Spy Next Door,28000000,66166000,94,2010-01-15,5.874,1360,3.4039,"Former CIA spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau. And when one of the youngsters accidentally downloads a top-secret formula, Bob's longtime nemesis, a Russian terrorist, pays a visit to the family.",Action|Comedy|Family,Spy Next Door|Relativity Media|Robert Simonds Productions|Lionsgate|Mandate International,en,Released
35688,Why Did I Get Married Too?,20000000,60673972,121,2010-04-02,6.5,162,1.8866,Four couples reunite for their annual vacation in order to socialize and to spend time analyzing their marriages. Their intimate week in the Bahamas is disrupted by the arrival of an ex-husband determined to win back his recently remarried wife.,Comedy|Romance,Lions Gate Films|Tyler Perry Studios,en,Released
39486,Secretariat,35000000,60300000,123,2010-08-20,7.4,622,4.0689,"Housewife and mother Penny Chenery agrees to take over her ailing father's Virginia-based Meadow Stables, despite her lack of horse-racing knowledge. Against all odds, Chenery - with the help of veteran trainer Lucien Laurin - manages to navigate the male-dominated business, ultimately fostering the first Triple Crown winner in 25 years.",Drama,Walt Disney Pictures|Fast Track Productions|Mayhem Pictures,en,Released
11439,The Ghost Writer,45000000,60300000,128,2010-02-12,6.8,2358,2.5606,A writer stumbles upon a long-hidden secret when he agrees to help former British Prime Minister Adam Lang complete his memoirs on a remote island after the politician's assistant drowns in a mysterious accident.,Thriller|Mystery,R.P. Productions|France 2 Cinéma|Runteam|CVT Productions|Studio Babelsberg|Media Plus|Elfte Babelsberg Film,en,Released
38357,Morning Glory,40000000,60040976,107,2010-11-10,6.4,1580,1.8177,"A young and devoted morning television producer is hired as an executive producer on a  long-running morning show at a once-prominent but currently failing station in New York City. Eager to keep the show on air, she recruits a former news journalist and anchor who disapproves of co-hosting a show that does not deal with real news stories.",Drama|Comedy|Romance,Bad Robot|Goldcrest|Paramount Pictures,en,Released
23169,Remember Me,16000000,56000000,113,2010-03-11,7.11,3642,4.7053,"Still reeling from a heartbreaking family event and his parents' subsequent divorce, Tyler Hawkins discovers a fresh lease on life when he meets Ally Craig, a gregarious beauty who witnessed her mother's death. But as the couple draws closer, the fallout from their separate tragedies jeopardizes their love.",Drama|Romance,Summit Entertainment,en,Released
23742,Cop Out,30000000,55600000,107,2010-02-26,5.552,1573,2.3351,"Detectives Jimmy and Paul, despite nine years as partners, can still sometimes seem like polar opposites—especially when Paul's unpredictable antics get them suspended without pay. Already strapped for cash and trying to pay for his daughter's wedding, Jimmy decides to sell a rare baseball card that's worth tens of thousands. Unfortunately, when the collector's shop is robbed and the card vanishes with the crook, Paul and Jimmy end up going rogue, tracking down the card and the drug ring behind its theft, all on their own time and without any backup—except for each other.",Action|Comedy|Crime,Marc Platt Productions,en,Released
