id,title,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,overview,genres,production_companies,original_language,status
406759,Moonfall,146000000,67319703,131,2022-02-02,6.265,3403,9.8102,A mysterious force knocks the moon from its orbit around Earth and sends it hurtling on a collision course with life as we know it.,Science Fiction|Adventure|Action,Centropolis Entertainment|Street Entertainment|Lionsgate|AGC Studios|Huayi Tencent Entertainment|Huayi Brothers International,en,Released
615777,Babylon,78000000,65267446,189,2022-12-22,7.371,3546,6.7031,"A tale of outsized ambition and outrageous excess, tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films to sound films in the late 1920s.",Drama|Comedy,Paramount Pictures|Marc Platt Productions|C2 Motion Picture Group|Organism Pictures|Wild Chickens Productions,en,Released
696157,Whitney Houston: I Wanna Dance with Somebody,50000000,59800000,144,2022-12-20,7.017,497,3.0245,"The joyous, emotional, heartbreaking celebration of the life and music of Whitney Houston, the greatest female R&B pop vocalist of all time. Tracking her journey from obscurity to musical superstardom.",Music|History|Drama,Compelling Pictures|Black Label Media|TriStar Pictures|West Madison Entertainment|Muse of Fire|Primary Wave Music,en,Released
522016,The 355,75000000,55700000,122,2022-01-05,6.0,1081,7.961,"A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos.",Action|Adventure|Thriller,Freckle Films|Genre Films|FilmNation Entertainment|Universal Pictures|DEMEI Holdings Limited|CNC|Firstep|Episode Films Co.|Zak Productions,en,Released
785084,The Whale,3000000,55101305,117,2022-12-09,7.8,4371,4.5669,A reclusive English teacher suffering from severe obesity attempts to reconnect with his estranged teenage daughter for one last chance at redemption.,Drama,A24|Protozoa Pictures,en,Released
763285,Ambulance,40000000,52303589,136,2022-03-16,6.637,2315,3.3245,"Decorated veteran Will Sharp, desperate for money to cover his wife's medical bills, asks for help from his adoptive brother Danny. A charismatic career criminal, Danny instead offers him a score: the biggest bank heist in Los Angeles history: $32 million.",Thriller|Action|Crime,Bay Films|Endeavor Content|New Republic Pictures|Project X Entertainment|Universal Pictures,en,Released
674324,The Banshees of Inisherin,20000000,49300000,114,2022-10-20,7.455,3137,4.7768,"Two lifelong friends find themselves at an impasse when one abruptly ends their relationship, with alarming consequences for both of them.",Drama|Comedy,Searchlight Pictures|Blueprint Pictures|Film4 Productions|TSG Entertainment,en,Released
804095,The Fabelmans,40000000,45629909,151,2022-11-11,7.6,2595,2.9185,"Growing up in post-World War II era Arizona, young Sammy Fabelman aspires to become a filmmaker as he reaches adolescence, but soon discovers a shattering family secret and explores how the power of films can help him see the truth.",Drama,Amblin Entertainment|Reliance Entertainment,en,Released
913290,Barbarian,4500000,45400000,102,2022-09-08,6.8,2983,7.7225,"In town for a job interview, a young woman arrives at her Airbnb late at night only to find that it has been mistakenly double-booked and a strange man is already staying there. Against her better judgement, she decides to stay the night anyway.",Horror|Thriller,BoulderLight Pictures|Vertigo Entertainment|Regency Enterprises|Hammerstone Studios|Almost Never Films,en,Released
615904,Marry Me,23000000,44000000,112,2022-02-09,6.622,1072,2.0197,"After finding out about her fiancé's cheating ways, a pop superstar impulsively marries a total stranger. They must soon decide if two people from such different worlds can find true love.",Romance|Comedy|Music,Nuyorican Productions|Perfect World Pictures|Kung Fu Monkey Productions,en,Released
366672,Paws of Fury: The Legend of Hank,45000000,42500000,94,2022-07-14,6.7,319,4.2668,"A hard-on-his-luck hound finds himself in a town full of cats in need of a hero to defend them from a ruthless villain's wicked plot to wipe their village off the map. With help from a reluctant mentor, our underdog must assume the role of town samurai and team up with the villagers to save the day.",Animation|Adventure|Comedy|Family,Flying Tigers Entertainment|Aniventure|HB Wink Animation|Cinesite Animation|Align|GFM Animation|Brooksfilms Ltd.|Mass Animation|Blazing Productions|Paramount Pictures|Nickelodeon Movies,en,Released
668482,Roald Dahl's Matilda the Musical,25000000,37289659,117,2022-11-25,6.79,779,5.2349,"An extraordinary young girl discovers her superpower and summons the remarkable courage, against all odds, to help others change their stories, whilst also taking charge of her own destiny. Standing up for what's right, she's met with miraculous results.",Family|Comedy|Fantasy,Working Title Films|The Roald Dahl Story Company,en,Released
504827,The Bob's Burgers Movie,38000000,34148750,102,2022-05-26,6.966,341,3.611,"When a ruptured water main creates an enormous sinkhole right in front of Bob's Burgers, it blocks the entrance indefinitely and ruins the Belchers’ plans for a successful summer. While Bob and Linda struggle to keep the business afloat, the kids try to solve a mystery that could save their family's restaurant. As the dangers mount, these underdogs help each other find hope and fight to get back behind the counter, where they belong.",Animation|Music|Comedy|Crime|Mystery,20th Century Studios|Bento Box Entertainment,en,Released
830788,The Invitation,10000000,33628000,105,2022-08-24,6.015,919,2.1693,"After the death of her mother, Evie is approached by an unknown cousin who invites her to a lavish wedding in the English countryside. Soon, she realizes a gothic conspiracy is afoot and must fight for survival as she uncovers twisted secrets in her family’s history.",Horror|Thriller,Screen Gems|Latchkey Productions,en,Released
664469,Amsterdam,80000000,31245810,134,2022-09-27,6.061,1719,2.6887,"In the 1930s, three friends—a doctor, a nurse, and an attorney—witness a murder, become suspects themselves and uncover one of the most outrageous plots in American history.",Mystery|Comedy|Drama,DreamCrew|Keep Your Head Productions|Corazon Hayagriva|New Regency Productions|Regency Enterprises,en,Released
648579,The Unbearable Weight of Massive Talent,30000000,29116320,107,2022-04-20,6.8,2309,2.2368,"Creatively unfulfilled and facing financial ruin, Nick Cage must accept a $1 million offer to attend the birthday of a dangerous superfan. Things take a wildly unexpected turn when Cage is recruited by a CIA operative and forced to live up to his own legend, channeling his most iconic and beloved on-screen characters in order to save himself and his loved ones.",Action|Comedy|Crime,Saturn Films|Burr! Productions,en,Released
817758,TÁR,35000000,29048571,158,2022-09-23,7.1,1431,2.8077,"As celebrated conductor Lydia Tár starts rehearsals for a career-defining symphony, the consequences of her past choices begin to echo in the present.",Music|Drama,Focus Features|Standard Film Company|EMJAG Productions,en,Released
497828,Triangle of Sadness,15600000,24733572,147,2022-09-18,7.023,2644,4.5061,"A celebrity model couple are invited on a luxury cruise for the uber-rich, helmed by an unhinged, alcoholic captain. What first appears Instagrammable ends catastrophically, leaving the survivors stranded on a desert island in a struggle of hierarchy.",Comedy|Drama,30WEST|BBC Film|Bord Cadre Films|Coproduction Office|Film i Väst|Heretic|Imperative Entertainment|Sovereign Films|Plattform Produktion|SVT|BFI|Piano|ARTE France Cinéma|ZDF/Arte|Essential Filmproduktion|TRT 12 PUNTO,en,Released
766475,See How They Run,40000000,21921551,99,2022-09-09,6.345,1230,2.8923,"In the West End of 1950s London, plans for a movie version of a smash-hit play come to an abrupt halt after a pivotal member of the crew is murdered. When world-weary Inspector Stoppard and eager rookie Constable Stalker take on the case, the two find themselves thrown into a puzzling whodunit within the glamorously sordid theater underground, investigating the mysterious homicide at their own peril.",Mystery|Comedy|Crime,Searchlight Pictures|DJ Films|TSG Entertainment,en,Released
809140,Father Stu,4000000,21591034,124,2022-04-13,7.2,689,5.4398,"The true-life story of boxer-turned-priest. When an injury ends his amateur boxing career, Stuart Long moves to Los Angeles to find money and fame. While scraping by as a supermarket clerk, he meets Carmen, a Sunday school teacher who seems immune to his bad-boy charm. Determined to win her over, the longtime agnostic starts going to church to impress her. However, a motorcycle accident leaves him wondering if he can use his second chance to help others, leading to the surprising realization that he's meant to be a Catholic priest.",Drama,Municipal Pictures|Palm Drive Productions,en,Released
676710,The Amazing Maurice,17000000,21110363,93,2022-12-16,6.7,169,3.0976,"Maurice is a streetwise ginger cat who comes up with a money-making scam by befriending a group of self-taught talking rats. When Maurice and the rodents meet a bookworm called Malicia, their little con soon goes down the drain.",Animation|Adventure|Comedy|Family|Fantasy,Ulysses Filmproduktion|Cantilever Media|Narrativia|Studio Rakete|Squeeze|Red Star 3D|Telepool|Global Screen|Creative Europe Media|Sky Original Productions,en,Released
556694,Three Thousand Years of Longing,60000000,20300000,108,2022-08-24,6.886,1571,4.5742,"A solitary scholar discovers an ancient bottle while on a trip to Istanbul and unleashes a djinn who offers her three wishes. Filled with reluctance, she is unable to come up with one, so the djinn tries to inspire her with his stories.",Drama|Fantasy|Romance,FilmNation Entertainment|Elevate Production Finance|Sunac Pictures|Kennedy Miller Mitchell,en,Released
653851,Devotion,90000000,20000000,139,2022-11-23,7.1,789,2.1563,The harrowing true story of two elite US Navy fighter pilots during the Korean War. Their heroic sacrifices would ultimately make them the Navy's most celebrated wingmen.,War|Drama|Action,Black Label Media|STXfilms,en,Released
744276,After Ever Happy,14000000,19238073,95,2022-08-24,6.79,1329,6.292,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for.",Romance|Drama,Voltage Pictures|Wattpad|Vertical|Ethea Entertainment|CalMaple Films,en,Released
1047431,Prancer: A Christmas Tale,7000000,18600000,105,2022-11-22,6.8,32,0.895,"Ten-year-old Gloria and her recently widowed grandfather Bud befriend a mysterious reindeer when the family gather for Christmas. Bud comes to believe that Prancer may actually be magical, but Gloria fears his theory will send him straight to a retirement home.",Family|Fantasy,,en,Released
585083,Hotel Transylvania: Transformania,75000000,18500000,92,2022-01-31,7.05,2942,7.4564,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",Animation|Comedy|Family|Adventure|Fantasy,Sony Pictures Animation|Sony Pictures|MRC|Columbia Pictures,en,Released
